DATE,ENERGY,T2M,RH2M,CDD10,HDD18_3,ALLSKY,HOLIDAY,dayofweek,is_weekend,month,lag_1,lag_7
2017-06-06,5022.636,17.72,50.56,200.88,0.0,8.03,0,1,0,6,4806.854,3868.792
2017-06-07,5125.304,19.49,41.13,214.56,0.0,8.49,0,2,0,6,5022.636,4417.951
2017-06-08,5346.722,22.09,43.68,302.4,0.0,6.14,0,3,0,6,5125.304,5163.142
2017-06-09,5077.3550000000005,20.74,45.34,254.64,0.0,8.14,0,4,0,6,5346.722,5151.442
2017-06-10,3135.793,24.36,42.77,333.12,0.0,8.04,1,5,1,6,5077.3550000000005,3584.933
2017-06-11,3170.386,23.88,49.49,355.20000000000005,0.0,8.13,1,6,1,6,3135.793,3605.756
2017-06-12,5716.019,25.64,43.77,363.6,0.0,7.8,0,0,0,6,3170.386,4806.854
2017-06-13,6179.359,26.27,38.06,392.64,0.0,6.900000000000001,0,1,0,6,5716.019,5022.636
2017-06-14,6462.581,26.7,38.52,397.91999999999996,0.0,8.17,0,2,0,6,6179.359,5125.304
2017-06-15,6411.476,25.899999999999995,44.60999999999999,390.24,0.0,8.13,0,3,0,6,6462.581,5346.722
2017-06-16,6427.896,25.91,44.6,383.28000000000003,0.0,8.22,1,4,0,6,6411.476,5077.3550000000005
2017-06-17,3267.0969999999998,26.53,34.49,402.24,0.0,8.37,1,5,1,6,6427.896,3135.793
2017-06-18,3223.216,27.429999999999996,27.87,405.59999999999997,0.0,8.5,1,6,1,6,3267.0969999999998,3170.386
2017-06-19,6279.02,25.73,39.59,383.28000000000003,0.0,5.1,0,0,0,6,3223.216,5716.019
2017-06-20,6235.74,26.350000000000005,40.92,378.71999999999997,0.0,7.14,0,1,0,6,6279.02,6179.359
2017-06-21,6375.036,28.320000000000004,34.25,427.20000000000005,0.0,8.04,0,2,0,6,6235.74,6462.581
2017-06-22,6744.409,27.73,35.82,432.48,0.0,7.02,0,3,0,6,6375.036,6411.476
2017-06-23,6142.716,24.89,31.99,362.15999999999997,0.0,8.41,1,4,0,6,6744.409,6427.896
2017-06-24,3318.644,23.24,35.33,322.56,0.0,8.19,1,5,1,6,6142.716,3267.0969999999998
2017-06-25,3242.7780000000002,23.38,42.23,323.28000000000003,0.0,3.17,1,6,1,6,3318.644,3223.216
2017-06-26,5849.436,21.77,48.95000000000001,286.08,0.0,6.8,0,0,0,6,3242.7780000000002,6279.02
2017-06-27,5661.059,19.5,52.98,235.20000000000002,0.0,5.28,0,1,0,6,5849.436,6235.74
2017-06-28,5389.082,17.4,54.669999999999995,187.2,12.0,6.900000000000001,0,2,0,6,5661.059,6375.036
2017-06-29,5153.242,13.86,51.919999999999995,88.80000000000001,110.39999999999999,6.05,0,3,0,6,5389.082,6744.409
2017-06-30,4924.264,13.520000000000001,56.35999999999999,88.32000000000001,110.88,5.46,0,4,0,6,5153.242,6142.716
2017-07-01,2865.524,14.33,53.62,100.80000000000001,98.39999999999999,8.27,1,5,1,7,4924.264,3318.644
2017-07-02,2872.386,18.13,50.56,186.96,12.24,8.63,1,6,1,7,2865.524,3242.7780000000002
2017-07-03,5445.62,22.149999999999995,41.25,281.76,0.0,8.66,1,0,0,7,2872.386,5849.436
2017-07-04,5957.251,25.2,30.3,352.79999999999995,0.0,8.44,1,1,0,7,5445.62,5661.059
2017-07-05,6088.326,25.070000000000004,35.23,349.92,0.0,7.87,1,2,0,7,5957.251,5389.082
2017-07-06,5562.319,20.87,66.96,279.84000000000003,0.0,1.39,1,3,0,7,6088.326,5153.242
2017-07-07,5075.194,20.82,65.12,303.36,0.0,2.93,1,4,0,7,5562.319,4924.264
2017-07-08,2822.95,20.14,64.12,244.56,0.0,6.46,1,5,1,7,5075.194,2865.524
2017-07-09,2839.94,22.459999999999997,54.39000000000001,295.68,0.0,8.25,1,6,1,7,2822.95,2872.386
2017-07-10,5348.004,20.18,58.71,245.28000000000003,0.0,8.21,1,0,0,7,2839.94,5445.62
2017-07-11,5653.957,22.63,49.15,291.6,0.0,8.29,1,1,0,7,5348.004,5957.251
2017-07-12,6021.147,25.11,43.18,355.20000000000005,0.0,8.28,1,2,0,7,5653.957,6088.326
2017-07-13,6161.421,25.23,42.830000000000005,374.88,0.0,8.27,1,3,0,7,6021.147,5562.319
2017-07-14,5616.416,22.61,46.79,323.52,0.0,8.32,1,4,0,7,6161.421,5075.194
2017-07-15,2999.094,22.19,42.03,298.08,0.0,8.36,1,5,1,7,5616.416,2822.95
2017-07-16,3015.728,24.91,40.63,351.12,0.0,8.18,1,6,1,7,2999.094,2839.94
2017-07-17,6039.311,25.790000000000003,31.09,386.40000000000003,0.0,8.3,1,0,0,7,3015.728,5348.004
2017-07-18,6180.907999999999,25.55,29.77,376.56,0.0,7.53,1,1,0,7,6039.311,5653.957
2017-07-19,5728.079,21.39,48.01,271.20000000000005,0.0,6.79,1,2,0,7,6180.907999999999,6021.147
2017-07-20,5870.443,20.68,49.85999999999999,268.56,0.0,7.89,1,3,0,7,5728.079,6161.421
2017-07-21,5585.184,20.3,44.419999999999995,245.04000000000002,0.0,8.13,1,4,0,7,5870.443,5616.416
2017-07-22,3122.3559999999998,20.84,40.23,253.20000000000002,0.0,8.06,1,5,1,7,5585.184,2999.094
2017-07-23,3069.69,21.67,43.85999999999999,272.15999999999997,0.0,7.97,1,6,1,7,3122.3559999999998,3015.728
2017-07-24,4962.571,20.76,52.14000000000001,270.96,0.0,7.96,1,0,0,7,3069.69,6039.311
2017-07-25,4090.9519999999998,19.39,46.10999999999999,233.76,0.0,7.94,1,1,0,7,4962.571,6180.907999999999
2017-07-26,3982.476,22.350000000000005,39.23,284.64,0.0,7.86,1,2,0,7,4090.9519999999998,5728.079
2017-07-27,3896.491,24.98,29.070000000000004,366.24,0.0,7.97,1,3,0,7,3982.476,5870.443
2017-07-28,3628.169,24.47,38.98,342.96,0.0,7.919999999999999,1,4,0,7,3896.491,5585.184
2017-07-29,2687.718,24.850000000000005,37.32,349.92,0.0,7.8,1,5,1,7,3628.169,3122.3559999999998
2017-07-30,2638.596,23.62,33.35,341.04,0.0,7.78,1,6,1,7,2687.718,3069.69
2017-07-31,3234.297,20.86,40.51,268.56,0.0,7.39,1,0,0,7,2638.596,4962.571
2017-08-01,2504.111,22.63,37.24,312.48,0.0,7.73,1,1,0,8,3234.297,4090.9519999999998
2017-08-02,2187.3095,23.91,29.91,330.0,0.0,7.8,1,2,0,8,2504.111,3982.476
2017-08-03,2274.919,24.61,33.89,337.20000000000005,0.0,7.64,1,3,0,8,2187.3095,3896.491
2017-08-04,2343.257,26.74,38.81,398.40000000000003,0.0,7.53,1,4,0,8,2274.919,3628.169
2017-08-05,2251.565,24.62,44.82,347.04,0.0,7.510000000000001,1,5,1,8,2343.257,2687.718
2017-08-06,2222.29,21.21,47.56,294.48,0.0,7.54,1,6,1,8,2251.565,2638.596
2017-08-07,2317.002,21.21,37.47,268.32,0.0,6.71,1,0,0,8,2222.29,3234.297
2017-08-08,2349.826,18.14,43.76,202.07999999999998,0.0,7.57,1,1,0,8,2317.002,2504.111
2017-08-09,2256.843,15.479999999999999,50.02,149.76,49.44,7.2,1,2,0,8,2349.826,2187.3095
2017-08-10,2255.399,15.78,48.5,145.68,53.519999999999996,7.55,1,3,0,8,2256.843,2274.919
2017-08-11,2265.424,17.61,36.91,189.35999999999999,9.84,7.52,1,4,0,8,2255.399,2343.257
2017-08-12,2181.899,20.64,31.56,251.76,0.0,7.44,1,5,1,8,2265.424,2251.565
2017-08-13,2297.474,22.89,31.25,301.92,0.0,7.31,1,6,1,8,2181.899,2222.29
2017-08-14,2318.599,25.66,30.87,371.04,0.0,6.849999999999999,1,0,0,8,2297.474,2317.002
2017-08-15,2306.657,23.81,33.0,347.04,0.0,5.48,1,1,0,8,2318.599,2349.826
2017-08-16,2413.586,23.27,42.42,323.76,0.0,7.12,1,2,0,8,2306.657,2256.843
2017-08-17,3024.849,25.19,37.72,353.52,0.0,7.150000000000001,1,3,0,8,2413.586,2255.399
2017-08-18,3082.379,24.320000000000004,40.01,344.88,0.0,7.080000000000001,1,4,0,8,3024.849,2265.424
2017-08-19,2460.902,22.64,47.76,316.32,0.0,6.95,1,5,1,8,3082.379,2181.899
2017-08-20,2366.371,22.179999999999996,32.02,302.64,0.0,7.12,1,6,1,8,2460.902,2297.474
2017-08-21,3030.642,26.19,27.92,367.44,0.0,6.97,1,0,0,8,2366.371,2318.599
2017-08-22,3212.77,27.11,30.72,418.79999999999995,0.0,6.91,1,1,0,8,3030.642,2306.657
2017-08-23,3114.621,25.41,38.75,380.64,0.0,6.11,1,2,0,8,3212.77,2413.586
2017-08-24,3151.922,23.69,32.13,335.04,0.0,6.95,1,3,0,8,3114.621,3024.849
2017-08-25,3099.658,22.89,27.24,315.12,0.0,6.68,1,4,0,8,3151.922,3082.379
2017-08-26,2407.16,21.44,37.89,270.48,0.0,3.7900000000000005,1,5,1,8,3099.658,2460.902
2017-08-27,2379.046,20.63,66.37,289.68,0.0,3.35,1,6,1,8,2407.16,2366.371
2017-08-28,3129.835,19.43,75.97,236.64,0.0,2.8800000000000003,1,0,0,8,2379.046,3030.642
2017-08-29,3112.838,18.94,56.39000000000001,211.92000000000002,0.0,5.91,1,1,0,8,3129.835,3212.77
2017-08-30,3293.604,19.09,57.09,226.56,0.0,6.47,1,2,0,8,3112.838,3114.621
2017-08-31,3239.732,17.08,59.81,186.24,12.96,6.39,1,3,0,8,3293.604,3151.922
2017-09-01,3114.393,16.03,54.71,160.56,38.64,6.62,1,4,0,9,3239.732,3099.658
2017-09-02,2418.057,16.62,47.64000000000001,158.39999999999998,40.8,6.69,1,5,1,9,3114.393,2407.16
2017-09-03,2426.765,20.81,35.53,274.32,0.0,6.099999999999999,1,6,1,9,2418.057,2379.046
2017-09-04,3362.486,19.98,56.830000000000005,235.92000000000002,0.0,5.75,0,0,0,9,2426.765,3129.835
2017-09-05,3506.86,22.16,46.69,295.44,0.0,6.29,0,1,0,9,3362.486,3112.838
2017-09-06,3544.069,19.72,56.52,245.52,0.0,6.239999999999999,0,2,0,9,3506.86,3293.604
2017-09-07,3379.956,17.08,48.1,182.16,17.04,6.38,0,3,0,9,3544.069,3239.732
2017-09-08,2675.408,18.47,38.37,218.39999999999998,0.0,6.3,0,4,0,9,3379.956,3114.393
2017-09-09,2601.338,15.6,55.75,129.84,69.36,5.8,1,5,1,9,2675.408,2418.057
2017-09-10,2574.539,14.89,53.60999999999999,121.92,77.28,6.099999999999999,1,6,1,9,2601.338,2426.765
2017-09-11,3498.689,18.31,54.48,218.88,0.0,5.94,0,0,0,9,2574.539,3362.486
2017-09-12,3474.369,17.56,54.25,188.39999999999998,10.8,5.61,0,1,0,9,3498.689,3506.86
2017-09-13,3563.5209999999997,19.86,43.49,252.95999999999998,0.0,5.900000000000001,0,2,0,9,3474.369,3544.069
2017-09-14,3609.945,16.42,57.29999999999999,161.76,37.44,5.32,0,3,0,9,3563.5209999999997,3379.956
2017-09-15,3174.015,11.87,56.64000000000001,59.28,139.92000000000002,5.86,1,4,0,9,3609.945,2675.408
2017-09-16,2611.852,10.81,56.93,23.52,175.68,5.52,1,5,1,9,3174.015,2601.338
2017-09-17,2442.114,12.5,48.73,50.16,149.04,5.27,1,6,1,9,2611.852,2574.539
2017-09-18,3239.493,14.83,56.27,130.07999999999998,69.12,4.67,0,0,0,9,2442.114,3498.689
2017-09-19,3242.537,14.770000000000001,54.71,137.52,61.67999999999999,5.66,0,1,0,9,3239.493,3474.369
2017-09-20,3300.485,17.73,31.01,186.72,12.48,5.63,0,2,0,9,3242.537,3563.5209999999997
2017-09-21,3543.5280000000002,16.72,39.75,168.0,31.200000000000003,4.72,0,3,0,9,3300.485,3609.945
2017-09-22,3385.186,16.78,58.53,187.92000000000002,11.28,5.349999999999999,0,4,0,9,3543.5280000000002,3174.015
2017-09-23,2531.871,19.0,44.76,220.07999999999998,0.0,5.33,1,5,1,9,3385.186,2611.852
2017-09-24,2486.808,19.5,29.92,232.07999999999998,0.0,5.3,1,6,1,9,2531.871,2442.114
2017-09-25,3044.776,16.7,57.85,172.56,26.64,4.97,0,0,0,9,2486.808,3239.493
2017-09-26,3153.314,16.56,51.9,163.2,36.0,5.25,0,1,0,9,3044.776,3242.537
2017-09-27,3177.436,18.2,33.13,198.95999999999998,0.24,5.26,0,2,0,9,3153.314,3300.485
2017-09-28,3256.721,18.66,31.27,207.12,0.0,5.13,0,3,0,9,3177.436,3543.5280000000002
2017-09-29,3053.147,19.68,43.48,239.28000000000003,0.0,4.93,0,4,0,9,3256.721,3385.186
2017-09-30,2551.7400000000002,18.1,57.44,213.84,0.0,4.21,1,5,1,9,3053.147,2531.871
2017-10-01,2527.085,18.02,61.669999999999995,216.95999999999998,0.0,4.05,1,6,1,10,2551.7400000000002,2486.808
2017-10-02,3068.605,19.82,60.93,250.32,0.0,4.48,0,0,0,10,2527.085,3044.776
2017-10-03,3210.093,20.32,54.76,268.79999999999995,0.0,4.75,0,1,0,10,3068.605,3153.314
2017-10-04,3292.37,19.98,49.20000000000001,261.12,0.0,4.49,0,2,0,10,3210.093,3177.436
2017-10-05,3184.768,20.07,39.9,276.71999999999997,0.0,4.71,0,3,0,10,3292.37,3256.721
2017-10-06,3237.792,16.08,55.31,176.16,23.04,4.69,0,4,0,10,3184.768,3053.147
2017-10-07,2717.518,13.89,40.75,124.80000000000001,74.4,4.69,1,5,1,10,3237.792,2551.7400000000002
2017-10-08,2736.431,16.59,26.38,185.28,13.919999999999998,4.71,1,6,1,10,2717.518,2527.085
2017-10-09,3382.927,15.82,30.709999999999997,166.56,32.64,4.64,0,0,0,10,2736.431,3068.605
2017-10-10,3577.93,17.37,25.61,191.28,7.92,4.51,0,1,0,10,3382.927,3210.093
2017-10-11,3388.022,16.82,24.09,184.32,14.879999999999999,4.5,0,2,0,10,3577.93,3292.37
2017-10-12,2716.867,17.94,29.52,217.20000000000002,0.0,4.25,1,3,0,10,3388.022,3184.768
2017-10-13,2670.878,18.66,38.13,225.12,0.0,4.23,1,4,0,10,2716.867,3237.792
2017-10-14,2611.22,18.65,32.46,219.36,0.0,4.21,1,5,1,10,2670.878,2717.518
2017-10-15,2591.628,20.85,33.1,290.4,0.0,3.69,1,6,1,10,2611.22,2736.431
2017-10-16,3236.391,18.52,43.31,217.20000000000002,0.0,3.84,0,0,0,10,2591.628,3382.927
2017-10-17,3424.997,15.13,68.47,129.84,69.36,1.25,0,1,0,10,3236.391,3577.93
2017-10-18,3516.8179999999998,10.5,81.6,0.24,198.95999999999998,2.25,0,2,0,10,3424.997,3388.022
2017-10-19,3647.994,10.15,74.64,30.96,168.24,3.2000000000000006,0,3,0,10,3516.8179999999998,2716.867
2017-10-20,3437.804,15.22,80.35,149.52,49.67999999999999,3.6,0,4,0,10,3647.994,2670.878
2017-10-21,2778.194,13.15,67.56,55.199999999999996,144.0,2.93,1,5,1,10,3437.804,2611.22
2017-10-22,2784.016,9.21,65.67,5.04,194.16,3.82,1,6,1,10,2778.194,2591.628
2017-10-23,3788.725,11.54,55.35,54.480000000000004,144.72,3.78,0,0,0,10,2784.016,3236.391
2017-10-24,4098.933,15.88,41.42,178.32,20.88,3.73,0,1,0,10,3788.725,3424.997
2017-10-25,3979.727,15.78,42.57,167.52,31.68,3.76,0,2,0,10,4098.933,3516.8179999999998
2017-10-26,4101.816,15.61,44.29,155.04,44.160000000000004,3.59,0,3,0,10,3979.727,3647.994
2017-10-27,3970.1800000000003,14.979999999999999,51.29999999999999,161.28,37.92,3.56,0,4,0,10,4101.816,3437.804
2017-10-28,2847.013,12.65,69.52,106.08,93.12,3.48,1,5,1,10,3970.1800000000003,2778.194
2017-10-29,2705.035,11.0,67.92,57.36,141.84,3.5,1,6,1,10,2847.013,2784.016
2017-10-30,3804.282,11.11,75.18,41.04,158.16,2.99,0,0,0,10,2705.035,3788.725
2017-10-31,3941.063,9.43,63.02,3.3600000000000003,195.84,3.4,0,1,0,10,3804.282,4098.933
2017-11-01,3328.252,11.58,66.36,58.32000000000001,140.88,3.06,1,2,0,11,3941.063,3979.727
2017-11-02,3864.69,12.92,67.62,94.32000000000001,104.88,2.4,0,3,0,11,3328.252,4101.816
2017-11-03,3798.723,11.910000000000002,74.74,60.0,139.2,2.83,0,4,0,11,3864.69,3970.1800000000003
2017-11-04,2740.887,9.99,84.89,8.64,190.56,2.27,1,5,1,11,3798.723,2847.013
2017-11-05,2740.504,7.349999999999999,77.35,0.0,241.68,2.9,1,6,1,11,2740.887,2705.035
2017-11-06,4353.037,6.78,74.3,0.0,262.79999999999995,2.81,0,0,0,11,2740.504,3804.282
2017-11-07,4917.972,6.04,78.07,0.0,260.15999999999997,3.27,0,1,0,11,4353.037,3941.063
2017-11-08,4983.898,4.93,81.58,0.0,303.84000000000003,2.85,0,2,0,11,4917.972,3328.252
2017-11-09,5023.768,4.31,74.47,0.0,296.4,2.59,0,3,0,11,4983.898,3864.69
2017-11-10,4751.254,7.61,87.07,0.0,236.64,2.54,0,4,0,11,5023.768,3798.723
2017-11-11,2924.576,8.33,74.78,0.0,218.39999999999998,2.8800000000000003,1,5,1,11,4751.254,2740.887
2017-11-12,2958.751,7.05,84.13,0.0,232.07999999999998,2.94,1,6,1,11,2924.576,2740.504
2017-11-13,4134.508,5.81,73.5,0.0,302.88,2.51,0,0,0,11,2958.751,4353.037
2017-11-14,4978.392,4.54,64.55,0.0,284.88,2.8800000000000003,0,1,0,11,4134.508,4917.972
2017-11-15,5070.503,4.92,56.580000000000005,0.0,306.48,2.67,0,2,0,11,4978.392,4983.898
2017-11-16,4984.645,7.580000000000001,49.6,0.0,206.64,2.81,0,3,0,11,5070.503,5023.768
2017-11-17,4749.977,8.03,60.28,0.0,204.71999999999997,2.57,0,4,0,11,4984.645,4751.254
2017-11-18,3067.107,6.52,70.8,0.0,231.84,2.7099999999999995,1,5,1,11,4749.977,2924.576
2017-11-19,3044.091,6.099999999999999,57.830000000000005,0.0,241.68,2.66,1,6,1,11,3067.107,2958.751
2017-11-20,5278.652,7.81,42.59,0.0,220.56,2.65,0,0,0,11,3044.091,4134.508
2017-11-21,5516.693,7.169999999999999,44.830000000000005,0.0,229.68,2.7999999999999994,0,1,0,11,5278.652,4978.392
2017-11-22,5185.527,8.45,48.87,0.0,204.24,2.31,0,2,0,11,5516.693,5070.503
2017-11-23,5000.507,10.22,65.64,17.28,181.92000000000002,1.45,0,3,0,11,5185.527,4984.645
2017-11-24,4835.852,10.63,84.84,27.119999999999997,172.07999999999998,1.05,0,4,0,11,5000.507,4749.977
2017-11-25,3202.921,7.39,78.27,0.0,286.08,1.74,1,5,1,11,4835.852,3067.107
2017-11-26,3121.262,1.7700000000000002,79.32,0.0,363.84000000000003,2.69,1,6,1,11,3202.921,3044.091
2017-11-27,5371.007,2.53,65.39,0.0,339.36,2.35,0,0,0,11,3121.262,5278.652
2017-11-28,5635.201,2.78,67.85,0.0,338.88,2.26,0,1,0,11,5371.007,5516.693
2017-11-29,5729.71,1.45,86.26,0.0,377.76,2.04,0,2,0,11,5635.201,5185.527
2017-11-30,5594.57,0.55,84.58,0.0,392.64,2.34,0,3,0,11,5729.71,5000.507
2017-12-01,5339.817,-0.03,86.78000000000002,0.0,426.72,1.33,0,4,0,12,5594.57,4835.852
2017-12-02,3392.43,0.16,86.58999999999999,0.0,415.20000000000005,1.68,1,5,1,12,5339.817,3202.921
2017-12-03,3020.351,0.44,86.71,0.0,389.28,1.95,1,6,1,12,3392.43,3121.262
2017-12-04,5501.477,1.3500000000000003,91.81,0.0,365.76,1.89,0,0,0,12,3020.351,5371.007
2017-12-05,5376.706,2.7000000000000006,74.18,0.0,344.15999999999997,1.39,0,1,0,12,5501.477,5635.201
2017-12-06,4377.193,2.08,66.23,0.0,352.79999999999995,1.8,1,2,0,12,5376.706,5729.71
2017-12-07,3825.788,3.16,63.25,0.0,338.15999999999997,2.26,1,3,0,12,4377.193,5594.57
2017-12-08,3226.24,5.05,96.71999999999998,0.0,295.20000000000005,0.7200000000000001,1,4,0,12,3825.788,5339.817
2017-12-09,3191.797,6.07,94.49,0.0,288.24,0.84,1,5,1,12,3226.24,3392.43
2017-12-10,3611.663,8.97,90.48,0.0,222.0,0.32,1,6,1,12,3191.797,3020.351
2017-12-11,5717.442,4.09,83.17,0.0,338.4,1.58,0,0,0,12,3611.663,5501.477
2017-12-12,5576.16,0.9499999999999998,89.48,0.0,381.12,2.27,0,1,0,12,5717.442,5376.706
2017-12-13,5529.119,3.84,94.81,0.0,353.04,1.08,0,2,0,12,5576.16,4377.193
2017-12-14,5340.363,8.85,92.61,0.0,204.95999999999998,1.09,0,3,0,12,5529.119,3825.788
2017-12-15,5231.258,4.55,83.41,0.0,354.71999999999997,1.33,0,4,0,12,5340.363,3226.24
2017-12-16,3428.017,1.31,86.2,0.0,382.56,2.24,1,5,1,12,5231.258,3191.797
2017-12-17,3483.613,0.88,83.3,0.0,380.88,2.11,1,6,1,12,3428.017,3611.663
2017-12-18,5965.998,2.92,87.33999999999999,0.0,348.48,2.19,0,0,0,12,3483.613,5717.442
2017-12-19,5538.535,3.7099999999999995,77.78,0.0,332.4,2.32,0,1,0,12,5965.998,5576.16
2017-12-20,5381.039,2.47,75.26,0.0,322.56,2.19,0,2,0,12,5538.535,5529.119
2017-12-21,5095.846,3.33,88.58999999999999,0.0,309.6,2.27,0,3,0,12,5381.039,5340.363
2017-12-22,4876.906,4.25,86.19,0.0,279.6,2.12,0,4,0,12,5095.846,5231.258
2017-12-23,2882.29,4.64,83.87,0.0,286.08,1.76,1,5,1,12,4876.906,3428.017
2017-12-24,3306.37,3.72,80.59,0.0,314.64,2.12,1,6,1,12,2882.29,3483.613
2017-12-25,3149.847,3.52,90.73,0.0,335.04,1.74,1,0,0,12,3306.37,5965.998
2017-12-26,3136.427,3.48,93.51,0.0,356.4,0.9499999999999998,1,1,0,12,3149.847,5538.535
2017-12-27,3213.035,4.6,81.96,0.0,324.96,1.66,1,2,0,12,3136.427,5381.039
2017-12-28,3242.678,5.91,93.67,0.0,255.84,1.12,1,3,0,12,3213.035,5095.846
2017-12-29,3055.1820000000002,8.84,91.17,0.0,225.60000000000002,1.07,1,4,0,12,3242.678,4876.906
2017-12-30,2925.989,8.65,88.96,0.0,218.64,1.66,1,5,1,12,3055.1820000000002,2882.29
2017-12-31,2964.869,5.94,89.18,0.0,295.68,1.04,1,6,1,12,2925.989,3306.37
2018-01-01,4511.932,5.510000000000001,92.29,0.0,309.84000000000003,0.87,1,0,0,1,2964.869,3149.847
2018-01-02,4540.805,8.4,94.53000000000002,0.0,227.28000000000003,0.9899999999999999,1,1,0,1,4511.932,3136.427
2018-01-03,4475.423,10.52,93.63,35.28,163.92000000000002,1.27,1,2,0,1,4540.805,3213.035
2018-01-04,4478.468,8.96,87.19,0.0,208.56,0.98,1,3,0,1,4475.423,3242.678
2018-01-05,4432.072,6.400000000000001,92.32,0.0,287.52,1.04,1,4,0,1,4478.468,3055.1820000000002
2018-01-06,3075.723,1.37,89.02,0.0,399.59999999999997,0.58,1,5,1,1,4432.072,2925.989
2018-01-07,3893.2870000000003,0.49,92.76,0.0,439.20000000000005,0.47,1,6,1,1,3075.723,2964.869
2018-01-08,6185.526,-1.91,79.65,0.0,443.04,1.8500000000000003,0,0,0,1,3893.2870000000003,4511.932
2018-01-09,6378.96,-0.7200000000000001,90.46999999999998,0.0,472.56000000000006,0.94,0,1,0,1,6185.526,4540.805
2018-01-10,6145.87,2.56,96.26,0.0,365.52,0.63,0,2,0,1,6378.96,4475.423
2018-01-11,6229.334,2.13,85.2,0.0,390.72,2.27,0,3,0,1,6145.87,4478.468
2018-01-12,6114.338,1.16,82.5,0.0,387.59999999999997,1.6900000000000002,0,4,0,1,6229.334,4432.072
2018-01-13,4741.727,0.62,91.32,0.0,425.76,0.43,1,5,1,1,6114.338,3075.723
2018-01-14,4715.604,1.62,85.96999999999998,0.0,382.56,1.2,1,6,1,1,4741.727,3893.2870000000003
2018-01-15,6432.083,1.3500000000000003,84.27,0.0,391.20000000000005,2.1,0,0,0,1,4715.604,6185.526
2018-01-16,6298.99,5.22,97.37,0.0,311.28000000000003,1.15,0,1,0,1,6432.083,6378.96
2018-01-17,6119.326,5.56,81.68,0.0,298.08,2.65,0,2,0,1,6298.99,6145.87
2018-01-18,6174.198,5.09,71.57,0.0,286.56,2.7099999999999995,0,3,0,1,6119.326,6229.334
2018-01-19,5995.162,4.0,86.23,0.0,303.36,2.68,1,4,0,1,6174.198,6114.338
2018-01-20,4450.682,4.8,91.53000000000002,0.0,307.68,2.27,1,5,1,1,5995.162,4741.727
2018-01-21,4363.033,7.04,92.31,0.0,223.92000000000002,1.28,1,6,1,1,4450.682,4715.604
2018-01-22,5914.29,5.69,87.66000000000001,0.0,275.76,1.25,0,0,0,1,4363.033,6432.083
2018-01-23,5897.68,5.73,83.0,0.0,258.48,1.45,0,1,0,1,5914.29,6298.99
2018-01-24,5748.526,4.79,73.69,0.0,285.12,2.12,0,2,0,1,5897.68,6119.326
2018-01-25,5711.735,3.52,88.03000000000002,0.0,372.24,0.49,1,3,0,1,5748.526,6174.198
2018-01-26,4445.437,1.51,86.23,0.0,389.52,2.04,1,4,0,1,5711.735,5995.162
2018-01-27,4313.196,1.9400000000000002,83.89,0.0,357.12,2.57,1,5,1,1,4445.437,4450.682
2018-01-28,4350.705,3.1,80.49,0.0,318.71999999999997,3.02,1,6,1,1,4313.196,4363.033
2018-01-29,5711.984,4.49,77.77,0.0,284.64,3.14,0,0,0,1,4350.705,5914.29
2018-01-30,5939.856,5.27,63.99,0.0,282.24,3.19,0,1,0,1,5711.984,5897.68
2018-01-31,5876.44,5.09,59.74,0.0,270.96,3.24,0,2,0,1,5939.856,5748.526
2018-02-01,5788.676,2.24,82.49,0.0,366.24,2.18,0,3,0,2,5876.44,5711.735
2018-02-02,5655.409,0.26,81.67,0.0,423.12,2.12,0,4,0,2,5788.676,4445.437
2018-02-03,4518.766,1.29,89.04,0.0,399.84000000000003,2.14,1,5,1,2,5655.409,4313.196
2018-02-04,3869.199,1.06,82.55,0.0,402.48,2.13,1,6,1,2,4518.766,4350.705
2018-02-05,5728.271,0.63,82.42,0.0,407.28,1.7700000000000002,1,0,0,2,3869.199,5711.984
2018-02-06,5742.166,-1.33,75.91,0.0,455.04,1.99,0,1,0,2,5728.271,5939.856
2018-02-07,5626.652,-1.45,80.89,0.0,451.43999999999994,2.21,0,2,0,2,5742.166,5876.44
2018-02-08,5507.059,-0.93,74.05,0.0,437.28,2.1149999999999998,0,3,0,2,5626.652,5788.676
2018-02-09,5133.878,0.63,86.21999999999998,0.0,384.0,2.02,0,4,0,2,5507.059,5655.409
2018-02-10,3134.797,1.59,79.88,0.0,376.56,3.36,1,5,1,2,5133.878,4518.766
2018-02-11,2977.874,4.22,93.99,0.0,301.68,1.83,1,6,1,2,3134.797,3869.199
2018-02-12,5415.095,1.27,72.4,0.0,400.08000000000004,3.28,1,0,0,2,2977.874,5728.271
2018-02-13,5295.431,1.49,93.52,0.0,422.40000000000003,1.21,0,1,0,2,5415.095,5742.166
2018-02-14,5379.207,6.650000000000001,93.31,0.0,280.79999999999995,0.92,0,2,0,2,5295.431,5626.652
2018-02-15,5210.755,8.26,93.23,0.0,220.32,2.27,0,3,0,2,5379.207,5507.059
2018-02-16,4878.83,8.93,85.88,4.5600000000000005,194.64,2.99,0,4,0,2,5210.755,5133.878
2018-02-17,2883.177,6.06,75.76,0.0,303.36,2.21,1,5,1,2,4878.83,3134.797
2018-02-18,2895.225,4.4,77.55,0.0,310.79999999999995,3.77,1,6,1,2,2883.177,2977.874
2018-02-19,5401.073,5.510000000000001,85.12,0.0,285.12,2.4,0,0,0,2,2895.225,5415.095
